ISOSpeedRatings,ShutterSpeedValue,BrightnessValue,L,a,b,L-true,a-true,b-true,Make_Apple,Make_Google,Make_samsung
125,0.01666666667,6.24,49.37091,3.2458937,-1.6325052,29.605753,6.2325225,8.429821,0,0,1
125,0.01666666667,6.24,53.27859,6.664218,6.7972603,34.92166,7.977071,14.15584,0,0,1
1000,0.04166666667,0.0,59.434277,3.345365,2.4036765,73.83144,4.9196286,6.9349422,0,0,1
1000,0.04166666667,0.0,59.622868,3.341827,2.3977728,72.794525,6.5501328,9.8508,0,0,1
1000,0.04166666667,0.0,59.587215,5.0314107,3.7476346,73.2979,8.30943,13.9308195,0,0,1
1000,0.04166666667,0.0,59.177536,3.4434311,2.4407897,71.949615,6.289175,8.049189,0,0,1
1000,0.04166666667,0.0,58.99613,2.5977192,3.8248787,72.2858,7.187121,13.533483,0,0,1
1000,0.04166666667,0.0,58.608112,3.3752277,3.6184137,72.31121,8.8762455,13.609479,0,0,1
1000,0.04166666667,0.0,58.49044,3.7220788,3.841115,72.15224,8.06445,15.013291,0,0,1
1000,0.04166666667,0.0,58.953514,3.7853408,3.828204,72.4772,7.769709,16.02714,0,0,1
1000,0.04166666667,0.0,58.331963,3.676467,5.092548,72.54559,6.458333,16.094734,0,0,1
1000,0.04166666667,0.0,59.646267,4.435504,5.594297,73.47208,5.4782414,17.954376,0,0,1
1000,0.04166666667,0.0,58.885742,3.3715365,3.614738,71.1122,8.53389,13.513726,0,0,1
1000,0.04166666667,0.0,58.807983,14.373876,8.448853,70.96779,11.017098,13.915399,0,0,1
1000,0.04166666667,0.0,58.226517,16.70874,9.069237,71.01131,12.716345,14.0191345,0,0,1
1000,0.04166666667,0.0,58.95257,3.578436,3.60251,71.43726,8.233705,14.531908,0,0,1
1000,0.04166666667,0.0,56.14364,3.408601,3.651618,71.55298,8.761308,14.159968,0,0,1
1000,0.04166666667,0.0,59.250828,5.3968177,3.6198704,71.41562,8.091913,15.049358,0,0,1
1000,0.04166666667,0.0,58.698143,3.4585783,3.6130822,71.27918,7.4235406,15.93976,0,0,1
1000,0.04166666667,0.0,59.52561,2.4536026,3.8529716,71.07183,6.5074253,16.170076,0,0,1
1000,0.04166666667,0.0,59.700417,3.5478363,5.9572296,72.370224,5.51347,18.01532,0,0,1
1000,0.04166666667,0.0,58.46724,3.3770528,3.620233,70.56252,9.332982,13.840332,0,0,1
1000,0.04166666667,0.0,58.532913,12.627069,7.728903,70.6432,11.316616,12.8952055,0,0,1
1000,0.04166666667,0.0,57.750713,18.410326,9.696713,70.2198,12.647744,12.863989,0,0,1
1000,0.04166666667,0.0,58.68097,3.3742328,3.617424,70.30789,8.133978,15.104418,0,0,1
1000,0.04166666667,0.0,59.52408,3.3632007,3.60643,70.88817,9.03492,14.859796,0,0,1
1000,0.04166666667,0.0,58.695087,2.988235,3.7217712,70.771866,8.507273,15.231792,0,0,1
1000,0.04166666667,0.0,59.256065,3.5025122,3.5987363,70.91015,7.4370885,15.958854,0,0,1
1000,0.04166666667,0.0,59.373497,2.6000006,3.8158543,70.70245,6.5199704,16.189236,0,0,1
1000,0.04166666667,0.0,59.463043,2.648361,3.8012247,70.47546,5.4609585,16.940756,0,0,1
1000,0.04166666667,0.0,58.470295,3.3770084,3.6201892,69.313416,8.707221,14.786764,0,0,1
1000,0.04166666667,0.0,58.522514,10.842825,6.060199,69.06666,10.999094,12.812806,0,0,1
1000,0.04166666667,0.0,57.8832,15.486917,7.843154,69.23175,11.815551,11.400283,0,0,1
1000,0.04166666667,0.0,57.75599,18.359997,7.427747,69.00479,12.507379,10.525231,0,0,1
1000,0.04166666667,0.0,57.778915,17.421974,8.446947,69.051544,12.80111,9.483128,0,0,1
1000,0.04166666667,0.0,58.303112,2.9013278,3.7518265,69.196754,8.177129,15.160667,0,0,1
1000,0.04166666667,0.0,58.845825,4.418869,3.6151671,69.059814,9.25242,14.432052,0,0,1
1000,0.04166666667,0.0,58.4584,3.3771772,3.6203568,69.21837,8.318379,14.639785,0,0,1
1000,0.04166666667,0.0,58.40564,3.2498205,3.655736,69.43024,7.492473,16.03658,0,0,1
1000,0.04166666667,0.0,58.538834,3.3761039,3.6192882,69.24236,6.7119203,15.746651,0,0,1
1000,0.04166666667,0.0,59.297115,2.425629,3.8642256,68.4998,5.163731,15.192672,0,0,1
1000,0.04166666667,0.0,57.449978,3.5995743,5.6516995,67.84897,8.909445,14.339298,0,0,1
1000,0.04166666667,0.0,57.75327,10.024368,5.7565885,67.38298,11.724128,13.7298765,0,0,1
1000,0.04166666667,0.0,57.74781,15.364509,8.313938,67.00466,13.350971,12.657197,0,0,1
1000,0.04166666667,0.0,57.356327,17.555742,8.466248,67.02723,13.491399,12.132117,0,0,1
1000,0.04166666667,0.0,56.927177,18.94695,8.252502,66.82437,14.324907,10.730649,0,0,1
1000,0.04166666667,0.0,57.79385,3.4543262,3.623611,67.11458,8.778192,16.623398,0,0,1
1000,0.04166666667,0.0,57.668518,4.307205,5.320748,66.88122,9.463466,15.74536,0,0,1
1000,0.04166666667,0.0,58.09252,3.3820422,3.6252012,67.156975,9.0530615,15.574737,0,0,1
1250,0.04166666667,0.0,57.731613,3.6461756,5.0132203,66.94262,8.127307,15.801394,0,0,1
1000,0.04166666667,0.0,57.64023,3.7000358,5.5007477,67.5506,7.4260225,16.660254,0,0,1
1250,0.04166666667,0.0,57.718834,3.6989045,3.621056,65.73894,9.37926,16.335274,0,0,1
1250,0.04166666667,0.0,57.199432,13.914958,8.583717,64.94776,12.511681,14.708033,0,0,1
1000,0.04166666667,0.0,57.131054,16.86775,9.135361,66.02309,13.784696,14.609777,0,0,1
1250,0.04166666667,0.0,56.228798,19.359056,9.992996,65.17505,15.044598,13.408429,0,0,1
1000,0.04166666667,0.0,55.723637,21.686333,9.12132,65.53601,15.185332,11.116172,0,0,1
1000,0.04166666667,0.0,57.63849,3.869066,3.6143434,65.4422,9.65964,17.036448,0,0,1
1250,0.04166666667,0.0,57.128185,4.700873,4.7835712,65.93634,10.172201,16.639194,0,0,1
1250,0.04166666667,0.0,55.848083,4.2217846,5.415483,65.61984,8.846517,16.711042,0,0,1
1250,0.04166666667,0.0,56.47756,4.513317,5.8690233,65.50129,8.313306,17.087591,0,0,1
1250,0.04166666667,0.0,56.948635,3.4949262,6.074629,65.59998,6.9615865,18.87217,0,0,1
1250,0.04166666667,0.0,56.03733,4.974852,4.4041696,65.962746,5.0685735,21.008926,0,0,1
1250,0.04166666667,0.0,55.94449,10.454345,8.699615,62.02052,12.954159,15.579356,0,0,1
1250,0.04166666667,0.0,55.689995,20.950882,10.718329,62.399544,14.5500145,14.462734,0,0,1
1250,0.04166666667,0.0,56.243404,19.611246,9.346771,62.761303,16.00593,13.887024,0,0,1
1250,0.04166666667,0.0,55.659344,19.344742,9.836935,64.09686,15.389387,12.41075,0,0,1
1250,0.04166666667,0.0,55.202732,3.6858997,6.0307293,63.247646,9.914724,18.393875,0,0,1
1250,0.04166666667,0.0,56.008167,3.8602993,3.6564906,63.188114,9.775371,17.177896,0,0,1
1250,0.04166666667,0.0,56.825768,3.3992002,3.6422725,63.006313,8.847383,19.147552,0,0,1
1250,0.04166666667,0.0,56.44441,4.1224732,5.498498,62.886497,8.312987,19.525492,0,0,1
1250,0.04166666667,0.0,56.86543,3.2465634,3.6827617,62.409336,7.9263387,19.399977,0,0,1
1250,0.04166666667,0.0,55.61936,6.122615,7.3451653,60.17634,12.8776655,20.321262,0,0,1
1250,0.04166666667,0.0,55.978016,10.172498,8.670402,59.75346,14.488107,17.486557,0,0,1
1250,0.04166666667,0.0,55.093025,14.715388,8.552986,59.806076,16.362427,15.323406,0,0,1
1250,0.04166666667,0.0,54.862774,20.535059,10.540834,60.097546,16.06287,14.5911255,0,0,1
1250,0.04166666667,0.0,55.892178,5.1442647,7.683976,59.92469,11.815386,21.069326,0,0,1
1600,0.04166666667,0.0,55.61403,4.700494,5.0823,59.79257,11.488142,18.602215,0,0,1
1250,0.04166666667,0.0,56.2742,3.509899,6.07252,60.112865,11.088722,20.182013,0,0,1
1250,0.04166666667,0.0,56.260464,3.513122,6.105714,60.336555,8.864854,19.871912,0,0,1
1250,0.04166666667,0.0,55.885475,3.4599497,6.304161,59.994076,7.378044,20.479286,0,0,1
1600,0.04166666667,0.0,55.061653,6.246624,7.2673216,57.404537,12.664835,20.38105,0,0,1
1250,0.05,0.0,55.092648,8.854679,8.110351,56.795635,15.009408,18.436306,0,0,1
1600,0.04166666667,0.0,55.072536,14.339521,8.961746,57.371273,15.88183,16.40284,0,0,1
1250,0.04166666667,0.0,53.946487,23.40785,13.028048,57.075245,16.423311,14.257072,0,0,1
1600,0.04166666667,0.0,55.63595,5.8493085,6.1929793,56.511032,12.188506,20.823841,0,0,1
1600,0.04166666667,0.0,55.2037,5.3943567,4.584197,57.188583,11.835489,20.05277,0,0,1
1600,0.04166666667,0.0,55.382256,4.6456842,5.3477015,57.10753,9.902343,20.455963,0,0,1
1250,0.05,0.0,55.03555,3.6862988,6.8053846,56.68566,9.685779,21.568878,0,0,1
1600,0.04166666667,0.0,55.243996,3.3086421,5.3110037,56.755615,8.404765,21.060598,0,0,1
1250,0.05,0.0,54.510532,6.08044,7.735578,53.927246,12.823388,21.23433,0,0,1
1250,0.05,0.0,53.9611,7.500257,7.6606765,53.545975,16.019243,19.634878,0,0,1
1250,0.05,0.0,54.0282,18.414265,12.843514,53.335617,16.821207,18.19671,0,0,1
1250,0.05,0.0,54.116776,12.710451,8.529683,54.491013,16.716059,18.092766,0,0,1
1600,0.05,0.0,53.93799,6.2749767,7.31017,53.135147,12.774755,21.85494,0,0,1
1250,0.05,0.0,54.92888,5.6753626,7.6375413,54.001453,11.646533,20.150839,0,0,1
1250,0.05,0.0,54.490036,3.7446067,6.8114576,52.89887,10.438525,19.721853,0,0,1
1250,0.05,0.0,54.317226,3.7146487,6.8162065,53.209557,8.4475565,20.102232,0,0,1
1250,0.05,0.0,54.34047,3.8984718,7.635406,54.477448,7.0145698,21.834476,0,0,1
1250,0.05882352941,0.0,52.684708,6.0118628,8.890908,49.392807,13.7782545,21.313484,0,0,1
1250,0.05882352941,0.0,53.65995,7.4019766,7.491512,49.528767,15.858162,20.396135,0,0,1
1250,0.05882352941,0.0,52.61597,16.988672,12.16848,49.235924,16.468294,17.645351,0,0,1
1250,0.05882352941,0.0,52.68997,22.466867,13.03931,49.432293,15.8319025,16.131208,0,0,1
1250,0.05882352941,0.0,53.209465,5.844678,8.858766,49.02744,12.37615,21.346624,0,0,1
1250,0.05882352941,0.0,53.25368,6.0908823,8.027224,50.317432,12.700615,21.401436,0,0,1
1250,0.05882352941,0.0,53.056576,5.947439,8.08592,49.422443,9.262399,20.051134,0,0,1
1250,0.05882352941,0.0,53.5457,3.752801,6.848668,49.57981,8.25191,20.24161,0,0,1
1250,0.06666666667,0.0,51.199123,5.926283,8.8688345,44.093468,12.281855,19.797335,0,0,1
1250,0.06666666667,0.0,51.70285,8.068355,8.429649,45.444614,14.405902,18.170168,0,0,1
1250,0.06666666667,0.0,51.20844,10.082607,8.72695,44.289803,14.755018,17.151789,0,0,1
1250,0.06666666667,0.0,51.159016,13.765922,10.117988,44.5889,14.406271,16.36142,0,0,1
1250,0.06666666667,0.0,50.271362,5.8864264,8.9817,44.756588,11.655614,20.104218,0,0,1
1250,0.06666666667,0.0,50.49492,5.159285,8.3606415,45.310497,12.286628,19.111362,0,0,1
1250,0.05882352941,0.0,50.450195,5.250519,9.1283245,44.67594,9.747376,19.934181,0,0,1
1250,0.06666666667,0.0,50.94284,5.047935,9.155262,45.08338,8.0106945,21.03662,0,0,1
1600,0.06666666667,0.0,48.41506,6.3162875,7.805446,39.53265,10.904205,17.0126,0,0,1
1600,0.06666666667,0.0,48.878895,7.378704,5.849154,39.159378,12.796523,15.3166275,0,0,1
1600,0.06666666667,0.0,48.63857,11.534707,7.0434084,39.058563,12.480067,14.548525,0,0,1
1600,0.06666666667,0.0,48.731396,10.845596,6.610342,38.69224,12.771612,13.416813,0,0,1
1600,0.06666666667,0.0,49.084965,5.2226686,7.654025,39.7831,10.182378,17.949804,0,0,1
1250,0.06666666667,0.0,49.509422,4.1966586,6.499326,40.638382,10.355568,16.718884,0,0,1
1600,0.06666666667,0.0,49.243954,4.826605,7.780335,39.626873,9.498263,18.925226,0,0,1
1600,0.06666666667,0.0,45.773533,6.701972,3.7745702,34.12453,8.305508,13.037223,0,0,1
1600,0.06666666667,0.0,45.632153,11.979406,3.3493404,34.07463,8.273018,11.069825,0,0,1
1600,0.06666666667,0.0,45.92557,13.43521,6.048213,34.753605,9.284836,10.806059,0,0,1
1600,0.06666666667,0.0,45.67093,15.140088,6.7106605,33.212276,9.99642,10.511238,0,0,1
1600,0.06666666667,0.0,45.665203,6.6041665,3.9679682,34.848213,7.7943053,12.792667,0,0,1
1600,0.06666666667,0.0,46.113354,6.3447914,8.216371,36.526527,8.958122,18.282227,0,0,1
1600,0.06666666667,0.0,45.854084,6.3163342,8.357038,36.983135,7.396573,18.251486,0,0,1
2000,0.06666666667,0.0,44.249817,7.901857,8.019745,33.213768,6.3713136,12.955596,0,0,1
2000,0.06666666667,0.0,43.933437,12.784584,6.599499,32.33968,6.5425053,10.4437895,0,0,1
1600,0.06666666667,0.0,44.431065,15.801505,9.049798,32.856842,6.824586,11.191873,0,0,1
2000,0.06666666667,0.0,42.990356,18.03026,9.269707,32.19292,7.772759,9.624341,0,0,1
2000,0.06666666667,0.0,44.360317,11.374894,7.3377633,33.565285,9.547109,12.275983,0,0,1
2000,0.06666666667,0.0,45.73369,8.019282,7.001688,34.760506,9.049045,13.958458,0,0,1
1600,0.06666666667,0.0,46.572445,6.417637,6.1664658,36.308044,8.161045,17.341476,0,0,1
2000,0.06666666667,0.0,43.522404,3.047556,0.8550151,29.874323,5.4391413,9.446052,0,0,1
2000,0.06666666667,0.0,47.01496,0.96978015,-0.2798033,29.264156,4.863841,7.9021463,0,0,1
1600,0.06666666667,0.0,49.28982,3.78178,0.63832104,29.810255,5.300289,8.053745,0,0,1
1600,0.06666666667,0.0,48.68783,5.4143887,-0.51298624,29.605753,6.2325225,8.429821,0,0,1
1600,0.06666666667,0.0,51.561207,7.448376,3.6302402,34.92166,7.977071,14.15584,0,0,1
40,0.002398081535,18.19,45.02462,13.106646,19.363638,73.83144,4.9196286,6.9349422,0,0,1
40,0.004524886878,15.32,60.724155,12.72293,18.818024,72.794525,6.5501328,9.8508,0,0,1
40,0.003367003367,16.88,58.474678,18.74905,22.36036,73.2979,8.30943,13.9308195,0,0,1
40,0.003472222222,16.77,51.235733,15.4057,14.230896,71.949615,6.289175,8.049189,0,0,1
40,0.002906976744,17.43,47.8164,13.869669,19.33181,72.2858,7.187121,13.533483,0,0,1
40,0.006097560976,14.22,56.670097,22.220877,12.727076,72.31121,8.8762455,13.609479,0,0,1
40,0.00518134715,14.82,59.78459,19.59394,11.902387,72.15224,8.06445,15.013291,0,0,1
40,0.005747126437,14.55,60.44587,16.852903,14.918649,72.4772,7.769709,16.02714,0,0,1
40,0.005988023952,14.39,60.568634,15.295834,19.553192,72.54559,6.458333,16.094734,0,0,1
40,0.002325581395,18.19,44.510746,13.525896,19.311142,73.47208,5.4782414,17.954376,0,0,1
40,0.001326259947,19.96,31.470222,4.642348,6.928701,71.1122,8.53389,13.513726,0,0,1
40,0.001406469761,19.79,73.85689,8.408361,12.357583,70.96779,11.017098,13.915399,0,0,1
40,0.001062699256,20.72,28.916048,7.3289804,4.5974407,71.01131,12.716345,14.0191345,0,0,1
40,0.00134589502,19.96,73.64604,9.078774,13.677096,71.43726,8.233705,14.531908,0,0,1
40,0.001030927835,20.77,22.88291,9.166241,-0.7506203,71.55298,8.761308,14.159968,0,0,1
40,0.00163132137,19.08,71.18455,15.797504,9.095647,71.41562,8.091913,15.049358,0,0,1
40,0.005025125628,14.96,63.75767,14.839788,8.061011,71.27918,7.4235406,15.93976,0,0,1
40,0.005263157895,14.77,61.120438,13.6184025,11.559836,71.07183,6.5074253,16.170076,0,0,1
40,0.002433090024,18.85,63.140476,11.637071,15.726606,72.370224,5.51347,18.01532,0,0,1
40,0.005102040816,14.82,62.820007,8.574217,16.722942,70.56252,9.332982,13.840332,0,0,1
40,0.004329004329,15.53,59.406433,11.226448,17.927025,70.6432,11.316616,12.8952055,0,0,1
40,0.005319148936,14.77,59.8049,14.022994,15.635734,70.2198,12.647744,12.863989,0,0,1
40,0.005494505495,14.72,63.03989,12.433909,19.186003,70.30789,8.133978,15.104418,0,0,1
40,0.005494505495,14.66,55.587048,14.223089,11.939234,70.88817,9.03492,14.859796,0,0,1
40,0.005405405405,14.77,57.22121,23.542791,9.534939,70.771866,8.507273,15.231792,0,0,1
40,0.004149377593,15.64,59.760414,22.213955,12.504674,70.91015,7.4370885,15.958854,0,0,1
40,0.004587155963,15.26,55.407696,21.042908,12.372075,70.70245,6.5199704,16.189236,0,0,1
40,0.004739336493,15.21,61.830547,13.787233,9.427742,70.47546,5.4609585,16.940756,0,0,1
40,0.001077586207,20.61,30.878206,4.682492,2.7292025,69.313416,8.707221,14.786764,0,0,1
40,0.005813953488,14.4,64.210304,8.98235,10.781574,69.06666,10.999094,12.812806,0,0,1
40,0.001366120219,19.79,70.563774,5.835427,9.672042,69.23175,11.815551,11.400283,0,0,1
40,0.001470588235,19.52,69.95225,7.2322817,10.769713,69.00479,12.507379,10.525231,0,0,1
40,0.001808318264,18.81,70.03408,7.086642,11.252374,69.051544,12.80111,9.483128,0,0,1
40,0.0008136696501,21.7,69.38485,8.818726,13.294374,69.196754,8.177129,15.160667,0,0,1
40,0.0007788161994,21.87,67.919975,15.370798,5.7312055,69.059814,9.25242,14.432052,0,0,1
40,0.0009578544061,21.1,72.020454,13.4951515,7.984811,69.21837,8.318379,14.639785,0,0,1
40,0.0008019246191,21.7,72.73379,12.243703,9.222737,69.43024,7.492473,16.03658,0,0,1
40,0.002865329513,17.12,64.803825,11.143008,10.065727,69.24236,6.7119203,15.746651,0,0,1
40,0.004201680672,15.7,63.16755,9.319001,10.724385,68.4998,5.163731,15.192672,0,0,1
40,0.004807692308,15.15,61.945324,12.413518,11.33266,67.84897,8.909445,14.339298,0,0,1
40,0.004739336493,15.15,61.19147,15.687115,17.899578,67.38298,11.724128,13.7298765,0,0,1
40,0.004739336493,15.32,60.69091,15.31022,12.045554,67.00466,13.350971,12.657197,0,0,1
40,0.005025125628,14.99,63.728264,15.419292,14.367984,67.02723,13.491399,12.132117,0,0,1
40,0.00518134715,14.93,60.884815,15.876044,13.241211,66.82437,14.324907,10.730649,0,0,1
40,0.005263157895,14.82,63.034355,14.0331745,16.571947,67.11458,8.778192,16.623398,0,0,1
40,0.00495049505,14.88,62.0175,21.851841,11.139989,66.88122,9.463466,15.74536,0,0,1
40,0.005102040816,14.99,61.72519,21.9893,11.73756,67.156975,9.0530615,15.574737,0,0,1
40,0.002865329513,17.01,63.127644,12.218523,8.173667,66.94262,8.127307,15.801394,0,0,1
40,0.001492537313,19.52,41.519726,12.423822,5.194461,67.5506,7.4260225,16.660254,0,0,1
40,0.003267973856,16.63,62.55121,8.69689,12.539839,65.73894,9.37926,16.335274,0,0,1
40,0.003571428571,16.24,64.06747,8.276879,9.540577,64.94776,12.511681,14.708033,0,0,1
40,0.004405286344,15.47,64.4312,8.264191,9.527768,66.02309,13.784696,14.609777,0,0,1
40,0.001757469244,18.86,76.88741,7.872851,9.135877,65.17505,15.044598,13.408429,0,0,1
40,0.001449275362,19.46,30.631214,7.725352,4.1528215,65.53601,15.185332,11.116172,0,0,1
40,0.004807692308,15.1,61.869614,13.694143,9.6382265,65.4422,9.65964,17.036448,0,0,1
40,0.003787878788,15.97,57.25854,12.709498,12.678393,65.93634,10.172201,16.639194,0,0,1
40,0.004273504274,15.59,59.563503,23.71738,15.322255,65.61984,8.846517,16.711042,0,0,1
40,0.004273504274,15.64,58.477703,16.418116,10.1178055,65.50129,8.313306,17.087591,0,0,1
40,0.005917159763,14.5,60.859734,14.353197,17.924416,65.59998,6.9615865,18.87217,0,0,1
40,0.001655629139,19.08,73.15739,5.646027,10.016263,65.962746,5.0685735,21.008926,0,0,1
40,0.001470588235,19.52,41.262707,4.888796,2.9400744,62.02052,12.954159,15.579356,0,0,1
40,0.001001001001,20.94,69.98365,7.0842505,11.267502,62.399544,14.5500145,14.462734,0,0,1
40,0.000790513834,21.92,72.8604,8.273279,8.331698,62.761303,16.00593,13.887024,0,0,1
40,0.000723065799,22.19,72.50419,8.315836,8.236282,64.09686,15.389387,12.41075,0,0,1
40,0.0006518904824,22.58,71.42178,7.2924857,10.368019,63.247646,9.914724,18.393875,0,0,1
40,0.0005793742758,22.96,67.59589,11.390518,8.16903,63.188114,9.775371,17.177896,0,0,1
40,0.004149377593,15.67,64.66797,12.145815,8.120919,63.006313,8.847383,19.147552,0,0,1
40,0.003623188406,16.19,63.10875,5.8872313,5.83783,62.886497,8.312987,19.525492,0,0,1
40,0.004524886878,15.36,63.766106,9.483541,9.791335,62.409336,7.9263387,19.399977,0,0,1
40,0.001016260163,20.94,34.03783,3.8554869,2.5189471,60.17634,12.8776655,20.321262,0,0,1
40,0.001030927835,20.94,70.553825,7.870133,7.848293,59.75346,14.488107,17.486557,0,0,1
40,0.001706484642,18.97,75.804184,6.4478354,7.1130843,59.806076,16.362427,15.323406,0,0,1
40,0.0007558578987,21.98,69.03838,8.33008,7.518191,60.097546,16.06287,14.5911255,0,0,1
40,0.0007788161994,21.81,79.136955,5.637744,8.253141,59.92469,11.815386,21.069326,0,0,1
40,0.000790513834,21.81,80.05746,5.976275,3.297294,59.79257,11.488142,18.602215,0,0,1
40,0.0007127583749,22.19,77.91109,8.161147,8.094214,60.112865,11.088722,20.182013,0,0,1
40,0.000702247191,22.19,77.42181,5.8359237,5.23704,60.336555,8.864854,19.871912,0,0,1
40,0.0007127583749,22.25,74.74542,3.4696424,2.391574,59.994076,7.378044,20.479286,0,0,1
250,0.0303030303,1.48,57.02096,7.9660263,12.1398535,57.404537,12.664835,20.38105,0,0,1
250,0.0303030303,1.48,54.450558,14.134314,11.551185,56.795635,15.009408,18.436306,0,0,1
250,0.0303030303,1.48,56.694534,18.487064,11.567443,57.371273,15.88183,16.40284,0,0,1
250,0.0303030303,1.48,57.927876,18.90013,10.106147,57.075245,16.423311,14.257072,0,0,1
250,0.0303030303,1.49,57.7393,8.574144,12.7910185,56.511032,12.188506,20.823841,0,0,1
250,0.0303030303,1.54,59.86559,7.756135,10.568932,57.188583,11.835489,20.05277,0,0,1
250,0.0303030303,1.49,58.54994,7.773474,10.664566,57.10753,9.902343,20.455963,0,0,1
320,0.0303030303,0.53,56.08574,7.6914096,11.409118,56.68566,9.685779,21.568878,0,0,1
250,0.0303030303,1.49,57.572582,7.50849,11.784416,56.755615,8.404765,21.060598,0,0,1
320,0.0303030303,0.54,50.684967,10.327177,13.138684,53.927246,12.823388,21.23433,0,0,1
250,0.0303030303,1.48,51.80567,13.69589,13.609015,53.545975,16.019243,19.634878,0,0,1
250,0.0303030303,1.43,52.709923,21.089138,14.81444,53.335617,16.821207,18.19671,0,0,1
250,0.02,3.0,62.67021,28.527367,21.998428,54.491013,16.716059,18.092766,0,0,1
250,0.02,3.0,58.289303,22.476376,24.001608,53.135147,12.774755,21.85494,0,0,1
250,0.02,3.0,62.912018,21.90173,20.929356,54.001453,11.646533,20.150839,0,0,1
250,0.02,3.0,62.162937,23.158485,24.25866,52.89887,10.438525,19.721853,0,0,1
250,0.02,3.0,58.087814,22.148106,23.216524,53.209557,8.4475565,20.102232,0,0,1
250,0.02,3.0,55.8411,21.701847,27.767511,54.477448,7.0145698,21.834476,0,0,1
250,0.02,2.09,58.4856,27.33909,26.70706,49.392807,13.7782545,21.313484,0,0,1
250,0.02,3.0,55.0556,27.079597,23.93691,49.528767,15.858162,20.396135,0,0,1
250,0.02,3.0,60.73592,32.05453,24.364302,49.235924,16.468294,17.645351,0,0,1
250,0.02,3.0,60.648216,31.826859,22.63541,49.432293,15.8319025,16.131208,0,0,1
250,0.02,3.0,61.53268,25.048777,25.04419,49.02744,12.37615,21.346624,0,0,1
250,0.02,3.0,60.80911,27.065792,26.595318,50.317432,12.700615,21.401436,0,0,1
160,0.02,4.65,60.655804,8.679812,16.858614,49.422443,9.262399,20.051134,0,0,1
200,0.02,4.65,60.9865,7.6893787,17.097506,49.57981,8.25191,20.24161,0,0,1
250,0.02,3.06,57.379726,12.937056,19.386957,44.093468,12.281855,19.797335,0,0,1
200,0.02,3.83,57.883533,16.007792,17.883823,45.444614,14.405902,18.170168,0,0,1
250,0.02,2.95,56.950253,18.121176,16.260126,44.289803,14.755018,17.151789,0,0,1
200,0.02,3.83,57.2863,19.421707,14.976332,44.5889,14.406271,16.36142,0,0,1
250,0.02,3.0,57.09859,14.150834,22.452127,44.756588,11.655614,20.104218,0,0,1
250,0.02,3.0,58.569622,10.578967,17.115427,45.310497,12.286628,19.111362,0,0,1
250,0.02,3.0,57.847843,9.217513,19.192825,44.67594,9.747376,19.934181,0,0,1
250,0.02,3.0,57.920876,9.085119,19.85009,45.08338,8.0106945,21.03662,0,0,1
250,0.02,3.0,57.033134,11.639352,17.021475,39.53265,10.904205,17.0126,0,0,1
250,0.02,3.0,57.316223,16.284101,15.814635,39.159378,12.796523,15.3166275,0,0,1
250,0.02,3.0,56.64352,18.39932,15.742337,39.058563,12.480067,14.548525,0,0,1
250,0.02,2.95,54.5615,20.292429,12.722128,38.69224,12.771612,13.416813,0,0,1
250,0.02,3.0,56.240734,11.537139,15.823524,39.7831,10.182378,17.949804,0,0,1
200,0.02,3.83,58.00603,10.60059,15.3711815,40.638382,10.355568,16.718884,0,0,1
250,0.02,3.0,57.210808,10.196873,21.15517,39.626873,9.498263,18.925226,0,0,1
320,0.02,2.09,54.553677,10.470791,13.056051,34.12453,8.305508,13.037223,0,0,1
320,0.02,2.09,54.97984,10.668656,10.707072,34.07463,8.273018,11.069825,0,0,1
320,0.02,2.09,55.262722,16.392244,11.668326,34.753605,9.284836,10.806059,0,0,1
250,0.02,3.0,54.651108,20.479977,11.6319685,33.212276,9.99642,10.511238,0,0,1
320,0.02,2.09,54.965294,10.154102,12.914159,34.848213,7.7943053,12.792667,0,0,1
320,0.02,2.09,53.059902,10.676901,18.614813,36.526527,8.958122,18.282227,0,0,1
320,0.02,2.09,56.40677,8.9034195,17.141542,36.983135,7.396573,18.251486,0,0,1
320,0.02,2.09,56.04999,8.470053,12.199127,33.213768,6.3713136,12.955596,0,0,1
250,0.0303030303,1.51,56.270767,8.857714,10.424691,32.33968,6.5425053,10.4437895,0,0,1
320,0.02,2.09,53.62419,9.963859,8.634748,32.856842,6.824586,11.191873,0,0,1
250,0.0303030303,1.51,51.85541,16.611317,7.698752,32.19292,7.772759,9.624341,0,0,1
320,0.02,3.0,47.70577,14.35012,13.093638,33.565285,9.547109,12.275983,0,0,1
320,0.02,2.09,53.187126,12.19466,13.080768,34.760506,9.049045,13.958458,0,0,1
320,0.02,2.09,53.494312,9.922148,15.787966,36.308044,8.161045,17.341476,0,0,1
250,0.0303030303,1.51,48.44771,6.256028,6.1368074,29.874323,5.4391413,9.446052,0,0,1
320,0.0303030303,0.59,47.02693,4.9375844,3.6842847,29.264156,4.863841,7.9021463,0,0,1
250,0.0303030303,1.51,49.4237,6.6622596,3.7021809,29.810255,5.300289,8.053745,0,0,1
250,0.0303030303,1.51,42.30829,7.365583,3.7498114,29.605753,6.2325225,8.429821,0,0,1
250,0.02,3.0,50.582123,12.164832,13.2874565,34.92166,7.977071,14.15584,0,0,1
