L,a,b,ExposureTime,FNumber,ExposureProgram,ISOSpeedRatings,ShutterSpeedValue,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,ColorSpace,ExposureMode,WhiteBalance,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Make,Model,L-true,a-true,b-true
57.56015,11.402963,4.7387614,0.01666666667,2.2,2,100,0.01666666667,2.27,7.06,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,45.444614,14.405902,18.170168
56.350094,14.614962,8.493193,0.01666666667,2.2,2,100,0.01666666667,2.27,7.06,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,44.289803,14.755018,17.151789
56.130356,13.993673,5.059155,0.01666666667,2.2,2,100,0.01666666667,2.27,7.06,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,44.5889,14.406271,16.36142
56.046944,8.99046,10.015789,0.01666666667,2.2,2,100,0.01666666667,2.27,7.06,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,44.756588,11.655614,20.104218
55.74234,8.90405,8.774517,0.01666666667,2.2,2,100,0.01666666667,2.27,7.89,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,45.310497,12.286628,19.111362
57.28307,5.726459,8.7155075,0.01666666667,2.2,2,100,0.01666666667,2.27,7.06,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,44.67594,9.747376,19.934181
55.37259,5.780357,8.781061,0.01666666667,2.2,2,100,0.01666666667,2.27,7.06,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,45.08338,8.0106945,21.03662
54.001163,9.289658,7.6889243,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,39.53265,10.904205,17.0126
54.942665,10.57363,6.3811116,0.01666666667,2.2,2,100,0.01666666667,2.27,7.06,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,39.159378,12.796523,15.3166275
35.658657,13.672697,3.7007084,0.01666666667,2.2,2,64,0.01666666667,2.27,8.3,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,39.058563,12.480067,14.548525
55.568966,12.740857,1.8611959,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,38.69224,12.771612,13.416813
53.16879,8.74882,8.804661,0.01666666667,2.2,2,100,0.01666666667,2.27,7.06,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,39.7831,10.182378,17.949804
54.14761,7.510418,7.655039,0.01666666667,2.2,2,100,0.01666666667,2.27,7.06,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,40.638382,10.355568,16.718884
51.85713,9.071477,8.9275255,0.01666666667,2.2,2,100,0.01666666667,2.27,7.06,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,39.626873,9.498263,18.925226
48.98039,4.6854386,3.3200452,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,34.12453,8.305508,13.037223
50.589703,5.3739424,-0.5120024,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,34.07463,8.273018,11.069825
49.254436,8.389088,1.0235741,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,34.753605,9.284836,10.806059
48.25026,10.130612,0.0778796,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,33.212276,9.99642,10.511238
51.21931,4.332168,3.2993374,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,34.848213,7.7943053,12.792667
48.91158,9.113574,9.173477,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,36.526527,8.958122,18.282227
49.46039,9.182315,9.02887,0.01666666667,2.2,2,100,0.01666666667,2.27,7.06,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,36.983135,7.396573,18.251486
47.19871,5.07645,4.663229,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,33.213768,6.3713136,12.955596
48.047985,5.316355,3.8192153,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,32.33968,6.5425053,10.4437895
49.36316,7.1097856,0.10757861,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,32.856842,6.824586,11.191873
49.818905,9.112226,-0.4636487,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,32.19292,7.772759,9.624341
48.657646,11.819725,3.2782543,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,33.565285,9.547109,12.275983
50.406322,7.325284,5.8069534,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,34.760506,9.049045,13.958458
52.324528,8.703371,8.951832,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,36.308044,8.161045,17.341476
46.967365,3.2104406,-2.0060234,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,29.874323,5.4391413,9.446052
48.00719,3.1271946,-2.6161675,0.01666666667,2.2,2,160,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,29.264156,4.863841,7.9021463
52.651592,3.0506022,-1.3576317,0.01666666667,2.2,2,160,0.01666666667,2.27,5.74,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,29.810255,5.300289,8.053745
49.37091,3.2458937,-1.6325052,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,29.605753,6.2325225,8.429821
53.27859,6.664218,6.7972603,0.01666666667,2.2,2,125,0.01666666667,2.27,6.24,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,34.92166,7.977071,14.15584
59.434277,3.345365,2.4036765,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,73.83144,4.9196286,6.9349422
59.622868,3.341827,2.3977728,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,72.794525,6.5501328,9.8508
59.587215,5.0314107,3.7476346,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,73.2979,8.30943,13.9308195
59.177536,3.4434311,2.4407897,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,71.949615,6.289175,8.049189
58.99613,2.5977192,3.8248787,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,72.2858,7.187121,13.533483
58.608112,3.3752277,3.6184137,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,72.31121,8.8762455,13.609479
58.49044,3.7220788,3.841115,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,72.15224,8.06445,15.013291
58.953514,3.7853408,3.828204,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,72.4772,7.769709,16.02714
58.331963,3.676467,5.092548,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,72.54559,6.458333,16.094734
59.646267,4.435504,5.594297,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,73.47208,5.4782414,17.954376
58.885742,3.3715365,3.614738,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,71.1122,8.53389,13.513726
58.807983,14.373876,8.448853,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,70.96779,11.017098,13.915399
58.226517,16.70874,9.069237,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,71.01131,12.716345,14.0191345
58.95257,3.578436,3.60251,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,71.43726,8.233705,14.531908
56.14364,3.408601,3.651618,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,71.55298,8.761308,14.159968
59.250828,5.3968177,3.6198704,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,71.41562,8.091913,15.049358
58.698143,3.4585783,3.6130822,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,71.27918,7.4235406,15.93976
59.52561,2.4536026,3.8529716,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,71.07183,6.5074253,16.170076
59.700417,3.5478363,5.9572296,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,72.370224,5.51347,18.01532
58.46724,3.3770528,3.620233,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,70.56252,9.332982,13.840332
58.532913,12.627069,7.728903,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,70.6432,11.316616,12.8952055
57.750713,18.410326,9.696713,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,70.2198,12.647744,12.863989
58.68097,3.3742328,3.617424,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,70.30789,8.133978,15.104418
59.52408,3.3632007,3.60643,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,70.88817,9.03492,14.859796
58.695087,2.988235,3.7217712,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,70.771866,8.507273,15.231792
59.256065,3.5025122,3.5987363,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,70.91015,7.4370885,15.958854
59.373497,2.6000006,3.8158543,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,70.70245,6.5199704,16.189236
59.463043,2.648361,3.8012247,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,70.47546,5.4609585,16.940756
58.470295,3.3770084,3.6201892,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,69.313416,8.707221,14.786764
58.522514,10.842825,6.060199,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,69.06666,10.999094,12.812806
57.8832,15.486917,7.843154,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,69.23175,11.815551,11.400283
57.75599,18.359997,7.427747,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,69.00479,12.507379,10.525231
57.778915,17.421974,8.446947,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,69.051544,12.80111,9.483128
58.303112,2.9013278,3.7518265,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,69.196754,8.177129,15.160667
58.845825,4.418869,3.6151671,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,69.059814,9.25242,14.432052
58.4584,3.3771772,3.6203568,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,69.21837,8.318379,14.639785
58.40564,3.2498205,3.655736,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,69.43024,7.492473,16.03658
58.538834,3.3761039,3.6192882,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,69.24236,6.7119203,15.746651
59.297115,2.425629,3.8642256,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,68.4998,5.163731,15.192672
57.449978,3.5995743,5.6516995,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,67.84897,8.909445,14.339298
57.75327,10.024368,5.7565885,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,67.38298,11.724128,13.7298765
57.74781,15.364509,8.313938,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,67.00466,13.350971,12.657197
57.356327,17.555742,8.466248,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,67.02723,13.491399,12.132117
56.927177,18.94695,8.252502,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,66.82437,14.324907,10.730649
57.79385,3.4543262,3.623611,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,67.11458,8.778192,16.623398
57.668518,4.307205,5.320748,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,66.88122,9.463466,15.74536
58.09252,3.3820422,3.6252012,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,67.156975,9.0530615,15.574737
57.731613,3.6461756,5.0132203,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,66.94262,8.127307,15.801394
57.64023,3.7000358,5.5007477,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,67.5506,7.4260225,16.660254
57.718834,3.6989045,3.621056,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,65.73894,9.37926,16.335274
57.199432,13.914958,8.583717,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,64.94776,12.511681,14.708033
57.131054,16.86775,9.135361,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,66.02309,13.784696,14.609777
56.228798,19.359056,9.992996,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,65.17505,15.044598,13.408429
55.723637,21.686333,9.12132,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,65.53601,15.185332,11.116172
57.63849,3.869066,3.6143434,0.04166666667,2.2,2,1000,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,65.4422,9.65964,17.036448
57.128185,4.700873,4.7835712,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,65.93634,10.172201,16.639194
55.848083,4.2217846,5.415483,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,65.61984,8.846517,16.711042
56.47756,4.513317,5.8690233,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,65.50129,8.313306,17.087591
56.948635,3.4949262,6.074629,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,65.59998,6.9615865,18.87217
56.03733,4.974852,4.4041696,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,65.962746,5.0685735,21.008926
55.94449,10.454345,8.699615,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,62.02052,12.954159,15.579356
55.689995,20.950882,10.718329,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,62.399544,14.5500145,14.462734
56.243404,19.611246,9.346771,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,62.761303,16.00593,13.887024
55.659344,19.344742,9.836935,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,64.09686,15.389387,12.41075
55.202732,3.6858997,6.0307293,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,63.247646,9.914724,18.393875
56.008167,3.8602993,3.6564906,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,63.188114,9.775371,17.177896
56.825768,3.3992002,3.6422725,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,63.006313,8.847383,19.147552
56.44441,4.1224732,5.498498,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,62.886497,8.312987,19.525492
56.86543,3.2465634,3.6827617,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,62.409336,7.9263387,19.399977
55.61936,6.122615,7.3451653,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,60.17634,12.8776655,20.321262
55.978016,10.172498,8.670402,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,59.75346,14.488107,17.486557
55.093025,14.715388,8.552986,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,59.806076,16.362427,15.323406
54.862774,20.535059,10.540834,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,60.097546,16.06287,14.5911255
55.892178,5.1442647,7.683976,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,59.92469,11.815386,21.069326
55.61403,4.700494,5.0823,0.04166666667,2.2,2,1600,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,59.79257,11.488142,18.602215
56.2742,3.509899,6.07252,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,60.112865,11.088722,20.182013
56.260464,3.513122,6.105714,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,60.336555,8.864854,19.871912
55.885475,3.4599497,6.304161,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,59.994076,7.378044,20.479286
55.061653,6.246624,7.2673216,0.04166666667,2.2,2,1600,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,57.404537,12.664835,20.38105
55.092648,8.854679,8.110351,0.05,2.2,2,1250,0.05,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,56.795635,15.009408,18.436306
55.072536,14.339521,8.961746,0.04166666667,2.2,2,1600,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,57.371273,15.88183,16.40284
53.946487,23.40785,13.028048,0.04166666667,2.2,2,1250,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,57.075245,16.423311,14.257072
55.63595,5.8493085,6.1929793,0.04166666667,2.2,2,1600,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,56.511032,12.188506,20.823841
55.2037,5.3943567,4.584197,0.04166666667,2.2,2,1600,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,57.188583,11.835489,20.05277
55.382256,4.6456842,5.3477015,0.04166666667,2.2,2,1600,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,57.10753,9.902343,20.455963
55.03555,3.6862988,6.8053846,0.05,2.2,2,1250,0.05,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,56.68566,9.685779,21.568878
55.243996,3.3086421,5.3110037,0.04166666667,2.2,2,1600,0.04166666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,56.755615,8.404765,21.060598
54.510532,6.08044,7.735578,0.05,2.2,2,1250,0.05,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,53.927246,12.823388,21.23433
53.9611,7.500257,7.6606765,0.05,2.2,2,1250,0.05,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,53.545975,16.019243,19.634878
54.0282,18.414265,12.843514,0.05,2.2,2,1250,0.05,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,53.335617,16.821207,18.19671
54.116776,12.710451,8.529683,0.05,2.2,2,1250,0.05,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,54.491013,16.716059,18.092766
53.93799,6.2749767,7.31017,0.05,2.2,2,1600,0.05,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,53.135147,12.774755,21.85494
54.92888,5.6753626,7.6375413,0.05,2.2,2,1250,0.05,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,54.001453,11.646533,20.150839
54.490036,3.7446067,6.8114576,0.05,2.2,2,1250,0.05,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,52.89887,10.438525,19.721853
54.317226,3.7146487,6.8162065,0.05,2.2,2,1250,0.05,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,53.209557,8.4475565,20.102232
54.34047,3.8984718,7.635406,0.05,2.2,2,1250,0.05,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,54.477448,7.0145698,21.834476
52.684708,6.0118628,8.890908,0.05882352941,2.2,2,1250,0.05882352941,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,49.392807,13.7782545,21.313484
53.65995,7.4019766,7.491512,0.05882352941,2.2,2,1250,0.05882352941,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,49.528767,15.858162,20.396135
52.61597,16.988672,12.16848,0.05882352941,2.2,2,1250,0.05882352941,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,49.235924,16.468294,17.645351
52.68997,22.466867,13.03931,0.05882352941,2.2,2,1250,0.05882352941,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,49.432293,15.8319025,16.131208
53.209465,5.844678,8.858766,0.05882352941,2.2,2,1250,0.05882352941,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,49.02744,12.37615,21.346624
53.25368,6.0908823,8.027224,0.05882352941,2.2,2,1250,0.05882352941,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,50.317432,12.700615,21.401436
53.056576,5.947439,8.08592,0.05882352941,2.2,2,1250,0.05882352941,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,49.422443,9.262399,20.051134
53.5457,3.752801,6.848668,0.05882352941,2.2,2,1250,0.05882352941,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,49.57981,8.25191,20.24161
51.199123,5.926283,8.8688345,0.06666666667,2.2,2,1250,0.06666666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,44.093468,12.281855,19.797335
51.70285,8.068355,8.429649,0.06666666667,2.2,2,1250,0.06666666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,45.444614,14.405902,18.170168
51.20844,10.082607,8.72695,0.06666666667,2.2,2,1250,0.06666666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,44.289803,14.755018,17.151789
51.159016,13.765922,10.117988,0.06666666667,2.2,2,1250,0.06666666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,44.5889,14.406271,16.36142
50.271362,5.8864264,8.9817,0.06666666667,2.2,2,1250,0.06666666667,2.27,0,0,2.27,2,0,3.75,1,0,0,1,25,0,samsung,SM-G770F,44.756588,11.655614,20.104218
